origin_id,destination_id,origin_value,destination_value,distance_m,reward
S025,S030,159783.00,120000.00,1306.19,14679331.900240
S025,S031,159783.00,120000.00,1798.07,10663621.815026
S025,S032,159783.00,114442.00,7417.01,2465399.859568
S025,S033,159783.00,109914.00,2654.89,6615115.179918
S025,S034,159783.00,106912.00,4093.17,4173466.536640
S025,S035,159783.00,98981.00,4103.44,3854201.463337
S025,S036,159783.00,93904.00,6823.86,2198794.119190
S025,S037,159783.00,93226.00,8064.11,1847188.808783
S025,S038,159783.00,89049.00,10091.27,1409982.611742
S025,S039,159783.00,82028.00,3951.62,3316787.421091
S025,S040,159783.00,76596.00,5660.09,2162286.243938
S025,S041,159783.00,70363.00,11424.50,984096.568528
S025,S042,159783.00,60000.00,6431.30,1490674.351512
S025,S043,159783.00,60000.00,8601.15,1114615.814985
S025,S044,159783.00,52204.00,8401.56,992829.060420
S025,S045,159783.00,44256.00,9842.00,718487.613817
S025,S046,159783.00,41735.00,8413.77,792575.017881
S025,S047,159783.00,30000.00,5750.69,833550.300333
S025,S048,159783.00,30000.00,2968.46,1614808.628020
S025,S049,159783.00,30000.00,13098.82,365948.232308
S025,S050,159783.00,30000.00,11740.89,408273.007842
S025,S051,159783.00,30000.00,8212.19,583704.280186
S025,S052,159783.00,30000.00,9317.74,514447.653046
S025,S053,159783.00,30000.00,10736.64,446460.791486
S025,S054,159783.00,30000.00,12144.33,394710.139158
S026,S027,149164.40,127590.00,7807.67,2437588.741782
S026,S028,149164.40,123739.00,2005.97,9201247.929128
S026,S029,149164.40,123552.00,5960.66,3091865.914778
S026,S030,149164.40,120000.00,7044.13,2541082.923132
S026,S031,149164.40,120000.00,8533.14,2097671.072004
S026,S032,149164.40,114442.00,8552.29,1996034.112324
S026,S033,149164.40,109914.00,7869.14,2083487.485026
S026,S034,149164.40,106912.00,6196.81,2573497.770031
S026,S035,149164.40,98981.00,5291.44,2790252.270567
S026,S036,149164.40,93904.00,1679.84,8338379.808946
S026,S037,149164.40,93226.00,3205.93,4337590.274870
S026,S038,149164.40,89049.00,1933.03,6871580.843903
S026,S039,149164.40,82028.00,10619.76,1152159.249860
S026,S040,149164.40,76596.00,4625.29,2470203.157077
S026,S041,149164.40,70363.00,4654.11,2255136.105352
S026,S042,149164.40,60000.00,8791.21,1018047.049330
S026,S043,149164.40,60000.00,10094.01,886651.343143
S026,S044,149164.40,52204.00,2945.99,2643246.519097
S026,S045,149164.40,44256.00,8886.88,742827.752879
S026,S046,149164.40,41735.00,6514.74,955582.532037
S026,S047,149164.40,30000.00,9313.99,480452.930153
S026,S048,149164.40,30000.00,9183.50,487279.764559
S026,S049,149164.40,30000.00,4916.78,910134.005144
S026,S050,149164.40,30000.00,5802.40,771221.358647
S026,S051,149164.40,30000.00,1891.66,2365606.419848
S026,S052,149164.40,30000.00,3980.98,1124078.542333
S026,S053,149164.40,30000.00,2515.36,1779040.357979
S026,S054,149164.40,30000.00,12134.83,368767.622969
S027,S028,127590.00,123739.00,8548.56,1846845.064690
S027,S029,127590.00,123552.00,8203.08,1921717.552082
S027,S030,127590.00,120000.00,3622.25,4226873.626079
S027,S031,127590.00,120000.00,1840.03,8320941.622935
S027,S032,127590.00,114442.00,4061.00,3595582.807196
S027,S033,127590.00,109914.00,5718.81,2452245.833084
S027,S034,127590.00,106912.00,1703.39,8008075.942090
S027,S035,127590.00,98981.00,5875.00,2149615.404772
S027,S036,127590.00,93904.00,6133.10,1953533.876569
S027,S037,127590.00,93226.00,6314.83,1883613.533774
S027,S038,127590.00,89049.00,9738.12,1166730.293867
S027,S039,127590.00,82028.00,2903.83,3604190.553065
S027,S040,127590.00,76596.00,7209.92,1355478.031520
S027,S041,127590.00,70363.00,9620.32,933192.799066
S027,S042,127590.00,60000.00,3059.29,2502345.424195
S027,S043,127590.00,60000.00,5233.40,1462797.742096
S027,S044,127590.00,52204.00,9097.38,732156.616943
S027,S045,127590.00,44256.00,6585.53,857428.551235
S027,S046,127590.00,41735.00,10366.82,513655.108550
S027,S047,127590.00,30000.00,2514.21,1522424.228426
S027,S048,127590.00,30000.00,1590.49,2406621.019018
S027,S049,127590.00,30000.00,12103.02,316259.884596
S027,S050,127590.00,30000.00,9562.31,400290.130132
S027,S051,127590.00,30000.00,8525.37,448977.567862
S027,S052,127590.00,30000.00,7339.49,521521.138595
S027,S053,127590.00,30000.00,9961.62,384244.542839
S027,S054,127590.00,30000.00,8768.71,436517.980473
S028,S029,123739.00,123552.00,4422.26,3457104.259976
S028,S030,123739.00,120000.00,8530.66,1740625.332794
S028,S031,123739.00,120000.00,9607.78,1545484.587119
S028,S032,123739.00,114442.00,8322.92,1701439.135750
S028,S033,123739.00,109914.00,9625.55,1412973.733748
S028,S034,123739.00,106912.00,6849.64,1931368.299386
S028,S035,123739.00,98981.00,7145.94,1713954.626509
S028,S036,123739.00,93904.00,2850.69,4076056.020070
S028,S037,123739.00,93226.00,2588.21,4457008.496564
S028,S038,123739.00,89049.00,2308.33,4773519.186306
S028,S039,123739.00,82028.00,11447.64,886651.111608
S028,S040,123739.00,76596.00,6610.43,1433780.903767
S028,S041,123739.00,70363.00,2675.20,3254575.862280
S028,S042,123739.00,60000.00,8839.45,839909.851332
S028,S043,123739.00,60000.00,9741.84,762108.809922
S028,S044,123739.00,52204.00,4772.29,1353578.732500
S028,S045,123739.00,44256.00,8042.13,680937.909908
S028,S046,123739.00,41735.00,8451.31,611059.031757
S028,S047,123739.00,30000.00,9575.97,387654.536970
S028,S048,123739.00,30000.00,10059.28,369029.324949
S028,S049,123739.00,30000.00,3559.22,1042972.855721
S028,S050,123739.00,30000.00,3927.99,945054.707674
S028,S051,123739.00,30000.00,3756.20,988278.940949
S028,S052,123739.00,30000.00,2656.12,1397589.857193
S028,S053,123739.00,30000.00,1599.54,2320778.219654
S028,S054,123739.00,30000.00,11229.07,330585.786762
S029,S030,123552.00,120000.00,9938.75,1491761.274748
S029,S031,123552.00,120000.00,9849.88,1505221.079832
S029,S032,123552.00,114442.00,5885.77,2402326.252765
S029,S033,123552.00,109914.00,11677.46,1162932.234177
S029,S034,123552.00,106912.00,6726.72,1963689.813182
S029,S035,123552.00,98981.00,9774.77,1251109.075004
S029,S036,123552.00,93904.00,5545.38,2092196.272648
S029,S037,123552.00,93226.00,3163.88,3640550.659864
S029,S038,123552.00,89049.00,6724.79,1636064.065616
S029,S039,123552.00,82028.00,10875.26,931906.475952
S029,S040,123552.00,76596.00,9856.57,960130.122702
S029,S041,123552.00,70363.00,2716.63,3200106.233994
S029,S042,123552.00,60000.00,6905.66,1073484.490326
S029,S043,123552.00,60000.00,6823.20,1086458.442749
S029,S044,123552.00,52204.00,8905.78,724238.862207
S029,S045,123552.00,44256.00,4374.32,1250003.148625
S029,S046,123552.00,41735.00,12354.39,417377.444059
S029,S047,123552.00,30000.00,7981.52,464393.034562
S029,S048,123552.00,30000.00,9770.36,379367.755684
S029,S049,123552.00,30000.00,6397.86,579343.503313
S029,S050,123552.00,30000.00,1671.40,2217639.806825
S029,S051,123552.00,30000.00,7851.19,472101.816189
S029,S052,123552.00,30000.00,2000.33,1852971.371788
S029,S053,123552.00,30000.00,5739.61,645786.031570
S029,S054,123552.00,30000.00,7232.51,512486.158741
S030,S031,120000.00,120000.00,2592.36,5554773.891433
S030,S032,120000.00,114442.00,7430.55,1848185.225166
S030,S033,120000.00,109914.00,2130.97,6189522.422787
S030,S034,120000.00,106912.00,3759.54,3412505.285556
S030,S035,120000.00,98981.00,2845.80,4173765.083277
S030,S036,120000.00,93904.00,5682.80,1982909.453729
S030,S037,120000.00,93226.00,7152.08,1564177.416925
S030,S038,120000.00,89049.00,8841.52,1208601.887971
S030,S039,120000.00,82028.00,4974.50,1978764.791166
S030,S040,120000.00,76596.00,4395.94,2090911.047170
S030,S041,120000.00,70363.00,10456.30,807509.143230
S030,S042,120000.00,60000.00,6606.62,1089815.383457
S030,S043,120000.00,60000.00,8771.44,820845.849297
S030,S044,120000.00,52204.00,7095.48,882883.772175
S030,S045,120000.00,44256.00,9648.46,550421.237797
S030,S046,120000.00,41735.00,7265.94,689270.375169
S030,S047,120000.00,30000.00,6132.65,587021.477048
S030,S048,120000.00,30000.00,3766.46,955804.671155
S030,S049,120000.00,30000.00,11922.49,301950.433281
S030,S050,120000.00,30000.00,10891.10,330545.157102
S030,S051,120000.00,30000.00,6915.97,520534.634793
S030,S052,120000.00,30000.00,8443.89,426343.606040
S030,S053,120000.00,30000.00,9541.66,377292.891016
S030,S054,120000.00,30000.00,12208.20,294883.658787
S031,S032,120000.00,114442.00,5867.24,2340628.614711
S031,S033,120000.00,109914.00,4415.66,2987024.843804
S031,S034,120000.00,106912.00,3128.81,4100425.467352
S031,S035,120000.00,98981.00,5347.08,2221346.920292
S031,S036,120000.00,93904.00,6932.98,1625343.342573
S031,S037,120000.00,93226.00,7638.14,1464639.672772
S031,S038,120000.00,89049.00,10448.48,1022721.166883
S031,S039,120000.00,82028.00,2415.90,4074406.278296
S031,S040,120000.00,76596.00,6853.52,1341138.161531
S031,S041,120000.00,70363.00,11014.00,766620.504053
S031,S042,120000.00,60000.00,4785.84,1504438.471938
S031,S043,120000.00,60000.00,6926.96,1039417.318117
S031,S044,120000.00,52204.00,9252.00,677094.379458
S031,S045,120000.00,44256.00,8423.76,630445.358710
S031,S046,120000.00,41735.00,9834.49,509248.592332
S031,S047,120000.00,30000.00,4004.03,899095.103204
S031,S048,120000.00,30000.00,1194.69,3013336.128579
S031,S049,120000.00,30000.00,13152.78,273706.410245
S031,S050,120000.00,30000.00,11111.39,323991.834790
S031,S051,120000.00,30000.00,8871.76,405781.922401
S031,S052,120000.00,30000.00,8782.98,409883.459726
S031,S053,120000.00,30000.00,10883.66,330771.154502
S031,S054,120000.00,30000.00,10506.46,342646.301151
S032,S033,114442.00,109914.00,9559.77,1315803.503164
S032,S034,114442.00,106912.00,3807.71,3213272.487617
S032,S035,114442.00,98981.00,8993.11,1259584.926498
S032,S036,114442.00,93904.00,7054.60,1523341.170523
S032,S037,114442.00,93226.00,5737.45,1859530.759942
S032,S038,114442.00,89049.00,10249.18,994318.313897
S032,S039,114442.00,82028.00,5770.23,1626877.121742
S032,S040,114442.00,76596.00,9962.11,879913.527110
S032,S041,114442.00,70363.00,8186.70,983605.524774
S032,S042,114442.00,60000.00,1253.84,5476384.753561
S032,S043,114442.00,60000.00,1593.00,4310446.432080
S032,S044,114442.00,52204.00,10833.30,551478.126981
S032,S045,114442.00,44256.00,2692.19,1881273.410442
S032,S046,114442.00,41735.00,13124.68,363912.560201
S032,S047,114442.00,30000.00,2410.30,1424411.222599
S032,S048,114442.00,30000.00,5173.31,663648.139175
S032,S049,114442.00,30000.00,11512.64,298216.460544
S032,S050,114442.00,30000.00,7532.84,455772.234538
S032,S051,114442.00,30000.00,9965.47,344515.564314
S032,S052,114442.00,30000.00,6072.81,565349.035804
S032,S053,114442.00,30000.00,9921.13,346055.234989
S032,S054,114442.00,30000.00,4777.80,718585.274570
S033,S034,109914.00,106912.00,5852.17,2007996.010661
S033,S035,109914.00,98981.00,2664.62,4082907.064711
S033,S036,109914.00,93904.00,6830.10,1511159.459213
S033,S037,109914.00,93226.00,8701.77,1177558.935960
S033,S038,109914.00,89049.00,9441.37,1036685.019629
S033,S039,109914.00,82028.00,6588.73,1368401.937423
S033,S040,109914.00,76596.00,3998.69,2105434.364775
S033,S041,109914.00,70363.00,11841.38,653123.171502
S033,S042,109914.00,60000.00,8731.22,755317.365810
S033,S043,109914.00,60000.00,10899.27,605071.934445
S033,S044,109914.00,52204.00,7079.78,810469.780698
S033,S045,109914.00,44256.00,11734.77,414524.910164
S033,S046,109914.00,41735.00,6146.83,746281.320943
S033,S047,109914.00,30000.00,8211.93,401540.364017
S033,S048,109914.00,30000.00,5605.37,588260.639340
S033,S049,109914.00,30000.00,12770.28,258210.458114
S033,S050,109914.00,30000.00,12458.95,264662.787363
S033,S051,109914.00,30000.00,7217.06,456892.694559
S033,S052,109914.00,30000.00,10017.98,329150.222286
S033,S053,109914.00,30000.00,10369.41,317994.972269
S033,S054,109914.00,30000.00,14337.57,229984.503604
S034,S035,106912.00,98981.00,5220.18,2027183.733096
S034,S036,106912.00,93904.00,4517.07,2222561.498673
S034,S037,106912.00,93226.00,4626.36,2154388.828824
S034,S038,106912.00,89049.00,8115.96,1173047.514906
S034,S039,106912.00,82028.00,4607.22,1903485.215715
S034,S040,106912.00,76596.00,6316.91,1296367.233189
S034,S041,106912.00,70363.00,7960.65,944978.908442
S034,S042,106912.00,60000.00,3275.92,1958143.747315
S034,S043,106912.00,60000.00,5294.28,1211632.884963
S034,S044,106912.00,52204.00,7761.84,719060.557630
S034,S045,106912.00,44256.00,5889.31,803404.572920
S034,S046,106912.00,41735.00,9512.08,469084.765960
S034,S047,106912.00,30000.00,3337.08,961126.578374
S034,S048,106912.00,30000.00,3261.46,983413.655438
S034,S049,106912.00,30000.00,10401.80,308346.589988
S034,S050,106912.00,30000.00,7989.21,401461.406083
S034,S051,106912.00,30000.00,7086.23,452618.551649
S034,S052,106912.00,30000.00,5696.62,563028.383851
S034,S053,106912.00,30000.00,8280.11,387357.035440
S034,S054,106912.00,30000.00,8551.66,375057.014872
S035,S036,98981.00,93904.00,4480.41,2074522.084145
S035,S037,98981.00,93226.00,6645.79,1388489.214451
S035,S038,98981.00,89049.00,6788.15,1298462.965908
S035,S039,98981.00,82028.00,7761.62,1046071.534209
S035,S040,98981.00,76596.00,1556.72,4870198.359693
S035,S041,98981.00,70363.00,9528.75,730903.709481
S035,S042,98981.00,60000.00,8474.92,700756.910822
S035,S043,98981.00,60000.00,10511.14,565006.283694
S035,S044,98981.00,52204.00,4478.94,1153665.935203
S035,S045,98981.00,44256.00,10708.00,409086.923713
S035,S046,98981.00,41735.00,4520.80,913770.733727
S035,S047,98981.00,30000.00,8306.19,357496.170431
S035,S048,98981.00,30000.00,6457.66,459830.683785
S035,S049,98981.00,30000.00,10154.01,292439.240459
S035,S050,98981.00,30000.00,10315.31,287866.375202
S035,S051,98981.00,30000.00,4554.00,652048.883766
S035,S052,98981.00,30000.00,7940.94,373939.315380
S035,S053,98981.00,30000.00,7761.56,382581.566035
S035,S054,98981.00,30000.00,13647.39,217582.243024
S036,S037,93904.00,93226.00,2404.25,3641171.103649
S036,S038,93904.00,89049.00,3605.53,2319233.724715
S036,S039,93904.00,82028.00,8962.22,859469.758609
S036,S040,93904.00,76596.00,4322.69,1663933.368762
S036,S041,93904.00,70363.00,5052.49,1307743.922584
S036,S042,93904.00,60000.00,7192.52,783347.056681
S036,S043,93904.00,60000.00,8626.82,653107.103291
S036,S044,93904.00,52204.00,3870.73,1266469.102448
S036,S045,93904.00,44256.00,7718.12,538449.101630
S036,S046,93904.00,41735.00,6904.40,567621.484510
S036,S047,93904.00,30000.00,7662.41,367654.357320
S036,S048,93904.00,30000.00,7531.34,374052.768694
S036,S049,93904.00,30000.00,6282.27,448423.571357
S036,S050,93904.00,30000.00,5868.47,480043.104579
S036,S051,93904.00,30000.00,2928.56,961945.951199
S036,S052,93904.00,30000.00,3588.17,785112.751679
S036,S053,93904.00,30000.00,3957.37,711866.989315
S036,S054,93904.00,30000.00,10946.69,257349.035768
S037,S038,93226.00,89049.00,4605.37,1802607.550500
S037,S039,93226.00,82028.00,9206.19,830652.179935
S037,S040,93226.00,76596.00,6695.74,1066460.536966
S037,S041,93226.00,70363.00,3383.87,1938508.240234
S037,S042,93226.00,60000.00,6267.73,892438.253271
S037,S043,93226.00,60000.00,7178.38,779223.026097
S037,S044,93226.00,52204.00,6036.92,806168.381667
S037,S045,93226.00,44256.00,5702.42,723518.896970
S037,S046,93226.00,41735.00,9289.79,418823.805885
S037,S047,93226.00,30000.00,7053.23,396524.766317
S037,S048,93226.00,30000.00,7887.46,354585.515744
S037,S049,93226.00,30000.00,5954.65,469679.927035
S037,S050,93226.00,30000.00,3760.82,743662.192737
S037,S051,93226.00,30000.00,5003.90,558920.137570
S037,S052,93226.00,30000.00,1316.59,2124261.783645
S037,S053,93226.00,30000.00,4184.37,668386.693707
S037,S054,93226.00,30000.00,8946.02,312628.400018
S038,S039,89049.00,82028.00,12552.40,581921.701871
S038,S040,89049.00,76596.00,5794.04,1177209.683738
S038,S041,89049.00,70363.00,4681.48,1338412.845229
S038,S042,89049.00,60000.00,10592.67,504399.864479
S038,S043,89049.00,60000.00,11745.55,454890.635294
S038,S044,89049.00,52204.00,3130.56,1484948.071173
S038,S045,89049.00,44256.00,10254.78,384304.129027
S038,S046,89049.00,41735.00,6828.04,544293.452531
S038,S047,89049.00,30000.00,11178.00,238993.512897
S038,S048,89049.00,30000.00,11115.45,240338.440862
S038,S049,89049.00,30000.00,3477.00,768325.680993
S038,S050,89049.00,30000.00,6074.66,439772.660247
S038,S051,89049.00,30000.00,2388.93,1118271.859835
S038,S052,89049.00,30000.00,4942.76,540481.543925
S038,S053,89049.00,30000.00,1356.99,1968679.831929
S038,S054,89049.00,30000.00,13472.26,198294.114726
S039,S040,82028.00,76596.00,9268.89,677860.839615
S039,S041,82028.00,70363.00,12477.39,462575.716275
S039,S042,82028.00,60000.00,4518.88,1089136.024234
S039,S043,82028.00,60000.00,6301.76,781000.661127
S039,S044,82028.00,52204.00,11596.85,369254.402010
S039,S045,82028.00,44256.00,8461.38,429035.417452
S039,S046,82028.00,41735.00,12237.34,279753.448804
S039,S047,82028.00,30000.00,3392.59,725357.446762
S039,S048,82028.00,30000.00,1443.61,1704642.755278
S039,S049,82028.00,30000.00,15004.14,164010.705642
S039,S050,82028.00,30000.00,12325.14,199660.216966
S039,S051,82028.00,30000.00,11150.38,220695.673681
S039,S052,82028.00,30000.00,10186.69,241573.947330
S039,S053,82028.00,30000.00,12841.04,191638.635363
S039,S054,82028.00,30000.00,9835.64,250196.123802
S040,S041,76596.00,70363.00,9177.33,587265.235913
S040,S042,76596.00,60000.00,9590.38,479205.085957
S040,S043,76596.00,60000.00,11526.32,398718.840334
S040,S044,76596.00,52204.00,3105.32,1287664.953740
S040,S045,76596.00,44256.00,11396.56,297443.522970
S040,S046,76596.00,41735.00,3195.97,1000238.953356
S040,S047,76596.00,30000.00,9552.39,240555.591419
S040,S048,76596.00,30000.00,7931.67,289709.601805
S040,S049,76596.00,30000.00,9255.39,248274.740950
S040,S050,76596.00,30000.00,10145.74,226487.251489
S040,S051,76596.00,30000.00,3426.20,670678.986405
S040,S052,76596.00,30000.00,7910.84,290472.217842
S040,S053,76596.00,30000.00,6925.34,331807.693533
S040,S054,76596.00,30000.00,14469.17,158812.125336
S041,S042,70363.00,60000.00,9029.71,467543.097918
S041,S043,70363.00,60000.00,9327.00,452640.479964
S041,S044,70363.00,52204.00,7436.84,493923.620761
S041,S045,70363.00,44256.00,7046.43,441923.679414
S041,S046,70363.00,41735.00,11126.32,263932.608276
S041,S047,70363.00,30000.00,9989.75,211305.615637
S041,S048,70363.00,30000.00,11206.99,188354.782373
S041,S049,70363.00,30000.00,3684.95,572840.143579
S041,S050,70363.00,30000.00,1455.36,1450429.019151
S041,S051,70363.00,30000.00,6429.83,328296.400423
S041,S052,70363.00,30000.00,2293.43,920405.846012
S041,S053,70363.00,30000.00,3448.52,612114.389604
S041,S054,70363.00,30000.00,9947.17,212210.120847
S042,S043,60000.00,60000.00,2175.60,1654719.431208
S042,S044,60000.00,52204.00,10813.39,289663.058168
S042,S045,60000.00,44256.00,3942.61,673503.738177
S042,S046,60000.00,41735.00,12784.07,195876.603419
S042,S047,60000.00,30000.00,1162.86,1547901.333120
S042,S048,60000.00,30000.00,3991.29,450981.577212
S042,S049,60000.00,30000.00,12182.74,147750.017239
S042,S050,60000.00,30000.00,8513.52,211428.295024
S042,S051,60000.00,30000.00,10023.96,179569.793486
S042,S052,60000.00,30000.00,6818.08,264003.920552
S042,S053,60000.00,30000.00,10417.64,172783.915464
S042,S054,60000.00,30000.00,5723.55,314490.221732
S043,S044,60000.00,52204.00,12421.53,252162.212577
S043,S045,60000.00,44256.00,2773.98,957239.443360
S043,S046,60000.00,41735.00,14698.44,170364.969242
S043,S047,60000.00,30000.00,3001.88,599625.178067
S043,S048,60000.00,30000.00,6043.65,297833.070257
S043,S049,60000.00,30000.00,12794.95,140680.547539
S043,S050,60000.00,30000.00,8494.53,211901.145033
S043,S051,60000.00,30000.00,11544.91,155912.882887
S043,S052,60000.00,30000.00,7352.39,244818.198258
S043,S053,60000.00,30000.00,11340.48,158723.413519
S043,S054,60000.00,30000.00,3596.72,500455.938230
S044,S045,52204.00,44256.00,11579.80,199514.708364
S044,S046,52204.00,41735.00,3731.30,583908.084573
S044,S047,52204.00,30000.00,11089.55,141224.886653
S044,S048,52204.00,30000.00,10173.57,153939.991380
S044,S049,52204.00,30000.00,6553.20,238985.394797
S044,S050,52204.00,30000.00,8685.42,180315.917810
S044,S051,52204.00,30000.00,1054.59,1485051.177483
S044,S052,52204.00,30000.00,6920.32,226307.557867
S044,S053,52204.00,30000.00,4453.17,351686.477549
S044,S054,52204.00,30000.00,14814.53,105715.162914
S045,S046,44256.00,41735.00,14412.94,128150.427383
S045,S047,44256.00,30000.00,5086.30,261030.766672
S045,S048,44256.00,30000.00,7827.41,169619.327144
S045,S049,44256.00,30000.00,10677.41,124344.763030
S045,S050,44256.00,30000.00,6008.25,220976.207409
S045,S051,44256.00,30000.00,10593.20,125333.285997
S045,S052,44256.00,30000.00,5424.60,244751.555133
S045,S053,44256.00,30000.00,9587.94,138473.906007
S045,S054,44256.00,30000.00,3248.21,408742.380886
S046,S047,41735.00,30000.00,12741.10,98268.568727
S046,S048,41735.00,30000.00,10967.64,114158.541213
S046,S049,41735.00,30000.00,10151.72,123333.832727
S046,S050,41735.00,30000.00,12317.11,101651.313137
S046,S051,41735.00,30000.00,4698.43,266482.584141
S046,S052,41735.00,30000.00,10355.02,120912.385920
S046,S053,41735.00,30000.00,8170.32,153243.734547
S046,S054,41735.00,30000.00,17549.08,71345.633394
S047,S048,30000.00,30000.00,3049.02,295176.658441
S047,S049,30000.00,30000.00,13006.22,69197.685760
S047,S050,30000.00,30000.00,9560.24,94139.855324
S047,S051,30000.00,30000.00,10378.49,86717.822650
S047,S052,30000.00,30000.00,7735.58,116345.541363
S047,S053,30000.00,30000.00,11123.69,80908.410083
S047,S054,30000.00,30000.00,6596.29,136440.342898
S048,S049,30000.00,30000.00,13618.42,66086.956027
S048,S050,30000.00,30000.00,11148.77,80726.410586
S048,S051,30000.00,30000.00,9711.21,92676.399993
S048,S052,30000.00,30000.00,8928.58,100799.896161
S048,S053,30000.00,30000.00,11428.19,78752.597177
S048,S054,30000.00,30000.00,9640.36,93357.527454
S049,S050,30000.00,30000.00,5016.12,179421.388804
S049,S051,30000.00,30000.00,5865.70,153434.353582
S049,S052,30000.00,30000.00,5448.79,165174.386283
S049,S053,30000.00,30000.00,2402.93,374543.211494
S049,S054,30000.00,30000.00,13630.33,66029.216200
S050,S051,30000.00,30000.00,7651.65,117621.679024
S050,S052,30000.00,30000.00,2450.43,367282.405236
S050,S053,30000.00,30000.00,4884.60,184252.641203
S050,S054,30000.00,30000.00,8719.53,103216.519998
S051,S052,30000.00,30000.00,5866.41,153415.913349
S051,S053,30000.00,30000.00,3618.46,248724.794200
S051,S054,30000.00,30000.00,13835.40,65050.505930
S052,S053,30000.00,30000.00,4166.23,216022.848789
S052,S054,30000.00,30000.00,8582.40,104865.728840
S053,S054,30000.00,30000.00,12743.22,70625.778714
